te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 06:23:36,0.0,42.219.152.127,143.72.8.137,63251,53,UDP,.A....,0,0,1,121,background,110,6,23016,0
2016-04-11 06:23:36,0.0,42.219.152.127,143.72.8.137,64405,53,UDP,.A....,0,0,1,79,background,121,6,23016,0
2016-04-11 06:24:04,0.0,242.101.129.130,42.219.152.127,34829,443,TCP,....S.,0,0,1,40,background,79,6,23044,28
2016-04-11 06:24:04,0.0,42.219.152.127,242.101.129.130,443,34829,TCP,.A..S.,0,0,1,44,background,40,6,23044,0
2016-04-11 06:24:05,0.0,242.101.129.130,42.219.152.127,34829,443,TCP,...R..,0,8,1,40,background,44,6,23045,1
2016-04-11 06:30:53,0.0,60.99.38.80,42.219.152.127,22003,38227,TCP,.A..S.,0,40,1,44,background,40,6,23453,408
2016-04-11 06:31:10,0.0,36.190.211.206,42.219.152.127,60486,22,TCP,....S.,0,0,1,52,background,44,6,23470,17
2016-04-11 06:36:28,0.0,165.72.140.4,42.219.152.127,48140,80,TCP,....S.,0,0,1,40,background,52,6,23788,318
2016-04-11 06:40:47,0.0,42.219.152.127,55.5.22.217,0,0,ICMP,.A....,0,0,1,32,background,40,6,24047,259
2016-04-11 06:40:47,0.0,55.5.22.217,42.219.152.127,0,2048,ICMP,.A....,0,0,1,32,background,32,6,24047,0
2016-04-11 06:41:04,0.0,204.91.46.206,42.219.152.127,34586,80,TCP,....S.,0,0,1,40,background,32,6,24064,17
2016-04-11 06:41:08,0.0,240.152.126.154,42.219.152.127,80,48108,TCP,.A..S.,0,40,1,44,background,40,6,24068,4
2016-04-11 06:41:47,0.0,33.12.108.90,42.219.152.127,5155,5060,UDP,.A....,0,0,1,443,background,44,6,24107,39
2016-04-11 06:42:06,7.0920000000000005,42.219.152.127,84.223.61.74,49426,53,UDP,.A....,0,0,5,320,background,443,6,24126,19
2016-04-11 06:42:12,0.0,211.136.164.113,42.219.152.127,52910,80,TCP,....S.,0,40,1,40,background,320,6,24132,6
2016-04-11 06:44:44,0.0,176.116.195.41,42.219.152.127,5497,5060,UDP,.A....,0,40,1,437,background,40,6,24284,152
2016-04-11 06:47:17,0.0,42.219.152.127,143.72.8.137,57646,53,UDP,.A....,0,0,1,110,background,437,6,24437,153
2016-04-11 06:47:18,0.0,143.72.8.137,42.219.152.127,53,55104,UDP,.A....,0,0,1,154,background,110,6,24438,1
2016-04-11 06:47:18,0.0,143.72.8.137,42.219.152.127,53,57646,UDP,.A....,0,0,1,185,background,154,6,24438,0
2016-04-11 06:47:18,0.0,143.72.8.137,42.219.152.127,53,64463,UDP,.A....,0,0,1,196,background,185,6,24438,0
2016-04-11 06:47:18,0.0,42.219.152.127,143.72.8.137,55104,53,UDP,.A....,0,0,1,79,background,196,6,24438,0
2016-04-11 06:47:18,0.0,42.219.152.127,143.72.8.137,64463,53,UDP,.A....,0,0,1,121,background,79,6,24438,0
2016-04-11 06:51:30,0.0,212.200.73.176,42.219.152.127,0,2048,ICMP,.A....,0,72,1,60,background,121,6,24690,252
2016-04-11 06:51:30,0.0,42.219.152.127,212.200.73.176,0,0,ICMP,.A....,0,0,1,60,background,60,6,24690,0
2016-04-11 06:52:44,7.0920000000000005,42.219.152.127,84.223.61.74,56433,53,UDP,.A....,0,0,5,320,background,60,6,24764,74
2016-04-11 06:52:48,0.0,143.72.8.137,42.219.152.127,53,54301,UDP,.A....,0,0,1,139,background,320,6,24768,4
2016-04-11 06:52:48,0.0,143.72.8.137,42.219.152.127,53,63018,UDP,.A....,0,0,1,139,background,139,6,24768,0
2016-04-11 06:52:48,0.0,42.219.152.127,143.72.8.137,54301,53,UDP,.A....,0,0,1,64,background,139,6,24768,0
2016-04-11 06:52:48,0.0,42.219.152.127,143.72.8.137,63018,53,UDP,.A....,0,0,1,64,background,64,6,24768,0
2016-04-11 06:52:48,0.0,80.22.139.148,42.219.152.127,62191,22,TCP,....S.,0,72,1,52,background,64,6,24768,0
2016-04-11 06:53:44,3.004,238.183.10.143,42.219.152.127,40495,23,TCP,....S.,0,72,2,104,background,52,6,24824,56
2016-04-11 06:55:16,0.0,242.101.129.180,42.219.152.127,52989,1723,TCP,....S.,0,0,1,40,background,104,6,24916,92
2016-04-11 06:59:21,8.984,212.200.73.176,42.219.152.127,3331,139,TCP,....S.,0,72,3,144,background,40,6,25161,245
2016-04-11 07:03:27,0.0,178.219.248.29,42.219.152.127,48663,23,TCP,....S.,0,72,1,52,background,144,7,25407,246
2016-04-11 07:04:08,2.8560000000000003,71.216.189.254,42.219.152.127,4042,445,TCP,....S.,0,72,2,96,background,52,7,25448,41
2016-04-11 07:06:40,0.0,43.42.79.239,42.219.152.127,59587,111,UDP,.A....,0,0,1,68,background,96,7,25600,152
2016-04-11 07:06:52,0.0,208.43.183.102,42.219.152.127,46090,1028,TCP,....S.,0,40,1,40,background,68,7,25612,12
2016-04-11 07:07:43,0.0,42.219.152.127,49.149.152.95,0,0,ICMP,.A....,0,0,1,32,background,40,7,25663,51
2016-04-11 07:07:43,0.0,49.149.152.95,42.219.152.127,0,2048,ICMP,.A....,0,0,1,32,background,32,7,25663,0
2016-04-11 07:08:12,0.0,75.128.233.64,42.219.152.127,20861,22,TCP,....S.,0,40,1,40,background,32,7,25692,29
2016-04-11 07:08:47,0.0,143.72.8.137,42.219.152.127,53,65276,UDP,.A....,0,0,1,139,background,40,7,25727,35
2016-04-11 07:08:47,0.0,42.219.152.127,143.72.8.137,65276,53,UDP,.A....,0,0,1,64,background,139,7,25727,0
2016-04-11 07:09:08,0.016,143.72.8.137,42.219.152.127,53,63134,UDP,.A....,0,0,2,278,background,64,7,25748,21
2016-04-11 07:09:08,0.092,42.219.152.127,143.72.8.137,63134,53,UDP,.A....,0,0,2,128,background,278,7,25748,0
2016-04-11 07:09:24,0.0,143.72.8.137,42.219.152.127,53,51516,UDP,.A....,0,0,1,196,background,128,7,25764,16
2016-04-11 07:09:24,0.0,143.72.8.137,42.219.152.127,53,62935,UDP,.A....,0,0,1,154,background,196,7,25764,0
2016-04-11 07:09:24,0.0,42.219.152.127,143.72.8.137,51516,53,UDP,.A....,0,0,1,121,background,154,7,25764,0
2016-04-11 07:09:24,0.0,42.219.152.127,143.72.8.137,62935,53,UDP,.A....,0,0,1,79,background,121,7,25764,0
2016-04-11 07:09:24,0.092,42.219.152.127,143.72.8.137,51521,53,UDP,.A....,0,0,2,220,background,79,7,25764,0
2016-04-11 07:09:24,0.128,143.72.8.137,42.219.152.127,53,51521,UDP,.A....,0,0,2,370,background,220,7,25764,0
2016-04-11 07:09:24,16.396,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,2,380,background,370,7,25764,0
2016-04-11 07:10:35,0.0,42.219.152.127,42.219.170.246,0,0,ICMP,.A....,0,0,1,64,background,380,7,25835,71
2016-04-11 07:10:35,0.0,42.219.170.246,42.219.152.127,0,2048,ICMP,.A....,0,40,1,64,background,64,7,25835,0
2016-04-11 07:19:55,0.0,143.72.8.137,42.219.152.127,53,58115,UDP,.A....,0,0,1,175,background,64,7,26395,560
2016-04-11 07:19:55,0.0,143.72.8.137,42.219.152.127,53,59540,UDP,.A....,0,0,1,144,background,175,7,26395,0
2016-04-11 07:19:55,0.0,42.219.152.127,143.72.8.137,58115,53,UDP,.A....,0,0,1,100,background,144,7,26395,0
2016-04-11 07:19:55,0.0,42.219.152.127,143.72.8.137,59540,53,UDP,.A....,0,0,1,69,background,100,7,26395,0
2016-04-11 07:21:54,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,168,background,69,7,26514,119
2016-04-11 07:21:54,0.068,143.72.8.137,42.219.152.127,53,50607,UDP,.A....,0,0,2,280,background,168,7,26514,0
2016-04-11 07:21:54,0.092,42.219.152.127,143.72.8.137,50607,53,UDP,.A....,0,0,2,130,background,280,7,26514,0
2016-04-11 07:26:34,0.0,201.182.87.68,42.219.152.127,0,778,ICMP,.A....,0,72,1,68,background,130,7,26794,280
2016-04-11 07:26:35,0.0,45.224.93.225,42.219.152.127,0,2048,ICMP,.A....,0,40,1,28,background,68,7,26795,1
2016-04-11 07:26:36,0.0,42.219.152.127,45.224.93.225,0,0,ICMP,.A....,0,0,1,28,background,28,7,26796,1
2016-04-11 07:27:34,2.98,80.9.55.200,42.219.152.127,2027,23,TCP,....S.,0,72,2,104,background,28,7,26854,58
2016-04-11 07:31:07,0.084,42.219.152.127,209.150.110.93,443,48648,TCP,.AP.S.,0,0,2,1107,background,104,7,27067,213
2016-04-11 07:31:07,0.168,209.150.110.93,42.219.152.127,48648,443,TCP,.APRS.,0,0,5,433,background,1107,7,27067,0
2016-04-11 07:36:08,0.0,78.180.95.118,42.219.152.127,56931,123,UDP,.A....,0,40,1,220,background,433,7,27368,301
2016-04-11 07:36:27,0.0,217.231.240.206,42.219.152.127,15810,2222,TCP,....S.,0,40,1,40,background,220,7,27387,19
2016-04-11 07:36:45,0.0,69.132.5.136,42.219.152.127,60259,123,UDP,.A....,0,40,1,37,background,40,7,27405,18
2016-04-11 07:42:17,7.0920000000000005,42.219.152.127,84.223.61.74,61169,53,UDP,.A....,0,0,5,320,background,37,7,27737,332
2016-04-11 07:46:50,0.0,93.179.206.164,42.219.152.127,65098,80,TCP,....S.,0,2,1,52,background,320,7,28010,273
2016-04-11 07:46:50,0.0,93.179.206.164,42.219.152.127,65100,8080,TCP,....S.,0,2,1,52,background,52,7,28010,0
2016-04-11 07:47:22,0.0,57.104.219.105,42.219.152.127,5072,5060,UDP,.A....,0,40,1,443,background,52,7,28042,32
2016-04-11 07:52:44,7.104,42.219.152.127,84.223.61.74,54778,53,UDP,.A....,0,0,5,320,background,443,7,28364,322
2016-04-11 07:52:48,0.0,143.72.8.137,42.219.152.127,53,51498,UDP,.A....,0,0,1,139,background,320,7,28368,4
2016-04-11 07:52:48,0.0,143.72.8.137,42.219.152.127,53,54384,UDP,.A....,0,0,1,139,background,139,7,28368,0
2016-04-11 07:52:48,0.0,42.219.152.127,143.72.8.137,51498,53,UDP,.A....,0,0,1,64,background,139,7,28368,0
2016-04-11 07:52:48,0.0,42.219.152.127,143.72.8.137,54384,53,UDP,.A....,0,0,1,64,background,64,7,28368,0
2016-04-11 07:55:09,0.0,68.137.135.235,42.219.152.127,41452,5351,UDP,.A....,0,0,1,30,background,64,7,28509,141
2016-04-11 07:56:08,0.0,85.248.106.77,42.219.152.127,5500,5060,UDP,.A....,0,0,1,421,background,30,7,28568,59
2016-04-11 08:02:57,0.0,213.209.148.126,42.219.152.127,80,44685,TCP,.A..S.,0,72,1,44,background,421,8,28977,409
2016-04-11 08:07:58,0.0,56.228.70.238,42.219.152.127,63594,8080,TCP,....S.,0,0,1,40,background,44,8,29278,301
2016-04-11 08:08:47,0.092,42.219.152.127,143.72.8.137,52760,53,UDP,.A....,0,0,2,128,background,40,8,29327,49
2016-04-11 08:08:48,0.108,143.72.8.137,42.219.152.127,53,52760,UDP,.A....,0,0,2,278,background,128,8,29328,1
2016-04-11 08:09:08,0.016,143.72.8.137,42.219.152.127,53,50609,UDP,.A....,0,0,2,278,background,278,8,29348,20
2016-04-11 08:09:08,0.096,42.219.152.127,143.72.8.137,50609,53,UDP,.A....,0,0,2,128,background,278,8,29348,0
2016-04-11 08:09:08,20.052,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,2,334,background,128,8,29348,0
2016-04-11 08:15:20,0.0,240.111.186.124,42.219.152.127,12200,3128,TCP,....S.,0,0,1,40,background,334,8,29720,372
2016-04-11 08:21:53,0.0,143.72.8.137,42.219.152.127,53,59349,UDP,.A....,0,0,1,140,background,40,8,30113,393
2016-04-11 08:21:53,0.0,42.219.152.127,143.72.8.137,59349,53,UDP,.A....,0,0,1,65,background,140,8,30113,0
2016-04-11 08:23:36,0.0,143.72.8.137,42.219.152.127,53,52774,UDP,.A....,0,0,1,196,background,65,8,30216,103
2016-04-11 08:23:36,0.0,143.72.8.137,42.219.152.127,53,53662,UDP,.A....,0,0,1,185,background,196,8,30216,0
2016-04-11 08:23:36,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,182,background,185,8,30216,0
2016-04-11 08:23:36,0.0,42.219.152.127,143.72.8.137,52774,53,UDP,.A....,0,0,1,121,background,182,8,30216,0
2016-04-11 08:23:36,0.0,42.219.152.127,143.72.8.137,53662,53,UDP,.A....,0,0,1,110,background,121,8,30216,0
2016-04-11 08:23:36,0.02,143.72.8.137,42.219.152.127,53,62508,UDP,.A....,0,0,2,308,background,110,8,30216,0
2016-04-11 08:23:36,0.092,42.219.152.127,143.72.8.137,62508,53,UDP,.A....,0,0,2,158,background,308,8,30216,0
2016-04-11 08:24:13,0.0,204.91.46.209,42.219.152.127,39710,9200,TCP,....S.,0,0,1,40,background,158,8,30253,37
2016-04-11 08:24:17,3.0,154.202.18.119,42.219.152.127,58616,23,TCP,....S.,0,72,2,104,background,40,8,30257,4
2016-04-11 08:25:16,3.004,215.148.18.39,42.219.152.127,42557,23,TCP,....S.,0,40,2,104,background,104,8,30316,59
2016-04-11 08:25:19,0.0,217.231.240.114,42.219.152.127,54812,3389,TCP,....S.,0,40,1,40,background,104,8,30319,3
2016-04-11 08:27:13,0.0,233.60.220.66,42.219.152.127,60449,22,TCP,....S.,0,72,1,52,background,40,8,30433,114
2016-04-11 08:34:38,0.0,225.36.202.171,42.219.152.127,51763,3128,TCP,....S.,0,40,1,40,background,52,8,30878,445
2016-04-11 08:38:13,0.0,56.228.69.74,42.219.152.127,31632,8834,TCP,....S.,0,0,1,40,background,40,8,31093,215
2016-04-11 08:40:18,0.0,75.129.109.156,42.219.152.127,54306,23,TCP,....S.,0,40,1,40,background,40,8,31218,125
2016-04-11 08:42:28,7.0920000000000005,42.219.152.127,84.223.61.74,59529,53,UDP,.A....,0,0,5,320,background,40,8,31348,130
2016-04-11 08:43:17,0.0,143.72.8.137,42.219.152.127,53,54996,UDP,.A....,0,0,1,154,background,320,8,31397,49
2016-04-11 08:43:17,0.0,143.72.8.137,42.219.152.127,53,59936,UDP,.A....,0,0,1,185,background,154,8,31397,0
2016-04-11 08:43:17,0.0,42.219.152.127,143.72.8.137,53708,53,UDP,.A....,0,0,1,121,background,185,8,31397,0
2016-04-11 08:43:17,0.0,42.219.152.127,143.72.8.137,54996,53,UDP,.A....,0,0,1,79,background,121,8,31397,0
2016-04-11 08:43:17,0.0,42.219.152.127,143.72.8.137,59936,53,UDP,.A....,0,0,1,110,background,79,8,31397,0
2016-04-11 08:43:18,0.0,143.72.8.137,42.219.152.127,53,53708,UDP,.A....,0,0,1,196,background,110,8,31398,1
2016-04-11 08:44:24,0.0,143.72.8.137,42.219.152.127,53,52579,UDP,.A....,0,0,1,185,background,196,8,31464,66
2016-04-11 08:44:24,0.0,143.72.8.137,42.219.152.127,53,52986,UDP,.A....,0,0,1,154,background,185,8,31464,0
2016-04-11 08:44:24,0.0,143.72.8.137,42.219.152.127,53,64178,UDP,.A....,0,0,1,196,background,154,8,31464,0
2016-04-11 08:44:24,0.0,42.219.152.127,143.72.8.137,52579,53,UDP,.A....,0,0,1,110,background,196,8,31464,0
2016-04-11 08:44:24,0.0,42.219.152.127,143.72.8.137,52986,53,UDP,.A....,0,0,1,79,background,110,8,31464,0
2016-04-11 08:44:24,0.0,42.219.152.127,143.72.8.137,64178,53,UDP,.A....,0,0,1,121,background,79,8,31464,0
2016-04-11 08:51:38,0.0,69.132.5.212,42.219.152.127,55610,8080,TCP,....S.,0,40,1,40,background,121,8,31898,434
2016-04-11 08:51:46,0.0,32.100.20.28,42.219.152.127,41478,445,TCP,....S.,0,40,1,40,background,40,8,31906,8
2016-04-11 08:52:44,7.0920000000000005,42.219.152.127,84.223.61.74,62081,53,UDP,.A....,0,0,5,320,background,40,8,31964,58
2016-04-11 08:52:48,0.0,143.72.8.137,42.219.152.127,53,60117,UDP,.A....,0,0,1,139,background,320,8,31968,4
2016-04-11 08:52:48,0.0,143.72.8.137,42.219.152.127,53,62654,UDP,.A....,0,0,1,139,background,139,8,31968,0
2016-04-11 08:52:48,0.0,42.219.152.127,143.72.8.137,60117,53,UDP,.A....,0,0,1,64,background,139,8,31968,0
2016-04-11 08:52:48,0.0,42.219.152.127,143.72.8.137,62654,53,UDP,.A....,0,0,1,64,background,64,8,31968,0
2016-04-11 08:54:03,0.0,41.28.255.1,42.219.152.127,38438,1072,TCP,....S.,0,0,1,40,background,64,8,32043,75
2016-04-11 08:54:41,0.0,42.219.152.127,62.27.235.66,0,0,ICMP,.A....,0,0,1,32,background,40,8,32081,38
2016-04-11 08:54:41,0.0,62.27.235.66,42.219.152.127,0,2048,ICMP,.A....,0,40,1,32,background,32,8,32081,0
2016-04-11 08:59:50,0.0,217.156.124.13,42.219.152.127,5194,5060,UDP,.A....,0,40,1,441,background,32,8,32390,309
2016-04-11 09:03:53,0.0,33.12.108.90,42.219.152.127,5353,5060,UDP,.A....,0,0,1,442,background,441,9,32633,243
2016-04-11 09:08:47,0.0,143.72.8.137,42.219.152.127,53,49255,UDP,.A....,0,0,1,139,background,442,9,32927,294
2016-04-11 09:08:47,0.0,42.219.152.127,143.72.8.137,49255,53,UDP,.A....,0,0,1,64,background,139,9,32927,0
2016-04-11 09:09:07,0.0,143.72.8.137,42.219.152.127,53,51719,UDP,.A....,0,0,1,139,background,64,9,32947,20
2016-04-11 09:09:07,0.0,42.219.152.127,143.72.8.137,51719,53,UDP,.A....,0,0,1,64,background,139,9,32947,0
2016-04-11 09:13:11,0.0,79.7.35.82,42.219.152.127,30810,54764,TCP,.A..S.,0,0,1,44,background,64,9,33191,244
2016-04-11 09:13:34,0.0,240.62.27.30,42.219.152.127,43189,21320,TCP,....S.,0,0,1,40,background,44,9,33214,23
2016-04-11 09:17:06,0.0,150.49.41.103,42.219.152.127,80,20940,TCP,.A..S.,0,72,2,88,background,40,9,33426,212
2016-04-11 09:18:33,3.008,211.136.59.55,42.219.152.127,50459,23,TCP,....S.,0,40,2,104,background,88,9,33513,87
2016-04-11 09:21:53,0.0,143.72.8.137,42.219.152.127,53,57418,UDP,.A....,0,0,1,140,background,104,9,33713,200
2016-04-11 09:21:53,0.0,42.219.152.127,143.72.8.137,57418,53,UDP,.A....,0,0,1,65,background,140,9,33713,0
2016-04-11 09:22:52,0.0,182.42.182.186,42.219.152.127,9090,22,TCP,....S.,0,40,1,40,background,65,9,33772,59
2016-04-11 09:23:36,0.0,143.72.8.137,42.219.152.127,53,57028,UDP,.A....,0,0,1,154,background,40,9,33816,44
2016-04-11 09:23:36,0.0,143.72.8.137,42.219.152.127,53,64968,UDP,.A....,0,0,1,185,background,154,9,33816,0
2016-04-11 09:23:36,0.0,42.219.152.127,143.72.8.137,57028,53,UDP,.A....,0,0,1,79,background,185,9,33816,0
2016-04-11 09:23:36,0.0,42.219.152.127,143.72.8.137,64968,53,UDP,.A....,0,0,1,110,background,79,9,33816,0
2016-04-11 09:23:37,0.0,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,1,224,background,110,9,33817,1
2016-04-11 09:23:37,0.092,42.219.152.127,143.72.8.137,56369,53,UDP,.A....,0,0,2,242,background,224,9,33817,0
2016-04-11 09:23:37,0.316,143.72.8.137,42.219.152.127,53,56369,UDP,.A....,0,0,2,392,background,242,9,33817,0
2016-04-11 09:24:32,0.0,232.161.77.43,42.219.152.127,47399,23,TCP,....S.,0,40,1,60,background,392,9,33872,55
2016-04-11 09:25:46,0.0,208.43.183.102,42.219.152.127,46090,3456,TCP,....S.,0,40,1,40,background,60,9,33946,74
2016-04-11 09:30:55,3.008,221.160.102.174,42.219.152.127,37571,23,TCP,....S.,0,0,2,104,background,40,9,34255,309
2016-04-11 09:31:33,3.004,158.124.189.89,42.219.152.127,51180,23,TCP,....S.,0,40,2,104,background,104,9,34293,38
2016-04-11 09:32:06,0.0,117.208.149.54,42.219.152.127,40553,25,TCP,....S.,0,72,1,40,background,104,9,34326,33
2016-04-11 09:32:06,0.0,117.208.149.55,42.219.152.127,55974,25,TCP,....S.,0,72,1,40,background,40,9,34326,0
2016-04-11 09:32:34,0.0,69.55.59.192,42.219.152.127,5354,5060,UDP,.A....,0,40,1,434,background,40,9,34354,28
2016-04-11 09:35:03,0.0,248.60.153.118,42.219.152.127,5095,5060,UDP,.A....,0,0,1,436,background,434,9,34503,149
2016-04-11 09:42:24,0.0,225.145.165.222,42.219.152.127,22202,1723,TCP,....S.,0,40,1,40,background,436,9,34944,441
2016-04-11 09:42:38,7.096,42.219.152.127,84.223.61.74,60809,53,UDP,.A....,0,0,5,320,background,40,9,34958,14
2016-04-11 09:42:46,0.0,150.24.131.130,42.219.152.127,50425,1900,UDP,.A....,0,72,1,118,background,320,9,34966,8
2016-04-11 09:49:46,0.0,204.91.46.242,42.219.152.127,59575,19,UDP,.A....,0,0,1,29,background,118,9,35386,420
2016-04-11 09:51:58,3.0,213.126.57.237,42.219.152.127,32859,23,TCP,....S.,0,0,2,104,background,29,9,35518,132
2016-04-11 09:52:44,7.0920000000000005,42.219.152.127,84.223.61.74,62509,53,UDP,.A....,0,0,5,320,background,104,9,35564,46
2016-04-11 09:52:48,0.0,143.72.8.137,42.219.152.127,53,55743,UDP,.A....,0,0,1,139,background,320,9,35568,4
2016-04-11 09:52:48,0.0,143.72.8.137,42.219.152.127,53,64867,UDP,.A....,0,0,1,139,background,139,9,35568,0
2016-04-11 09:52:48,0.0,42.219.152.127,143.72.8.137,55743,53,UDP,.A....,0,0,1,64,background,139,9,35568,0
2016-04-11 09:52:48,0.0,42.219.152.127,143.72.8.137,64867,53,UDP,.A....,0,0,1,64,background,64,9,35568,0
2016-04-11 09:53:12,0.0,32.100.20.28,42.219.152.127,41478,465,TCP,....S.,0,40,1,40,background,64,9,35592,24
2016-04-11 09:53:21,0.0,41.34.127.90,42.219.152.127,5061,5060,UDP,.A....,0,0,1,432,background,40,9,35601,9
2016-04-11 09:54:38,0.0,217.231.240.101,42.219.152.127,39707,2323,TCP,....S.,0,40,1,40,background,432,9,35678,77
2016-04-11 09:57:06,0.0,62.100.229.92,42.219.152.127,49970,22,TCP,....S.,0,0,1,40,background,40,9,35826,148
2016-04-11 09:57:22,0.0,240.19.64.164,42.219.152.127,5063,5060,UDP,.A....,0,40,1,433,background,40,9,35842,16
2016-04-11 09:57:55,0.0,125.83.204.76,42.219.152.127,0,2048,ICMP,.A....,0,0,1,32,background,433,9,35875,33
2016-04-11 09:57:55,0.0,42.219.152.127,125.83.204.76,0,0,ICMP,.A....,0,0,1,32,background,32,9,35875,0
2016-04-11 09:59:39,0.0,68.137.135.248,42.219.152.127,35867,5353,UDP,.A....,0,0,1,74,background,32,9,35979,104
2016-04-11 10:00:19,0.0,227.169.55.238,42.219.152.127,6000,1433,TCP,....S.,0,0,1,40,background,74,10,36019,40
2016-04-11 10:01:45,0.0,168.145.213.206,42.219.152.127,25565,54452,TCP,.A..S.,0,40,1,40,background,40,10,36105,86
2016-04-11 10:04:45,8.996,35.199.36.48,42.219.152.127,48305,23,TCP,....S.,0,40,3,180,background,40,10,36285,180
2016-04-11 10:08:00,0.0,32.93.109.11,42.219.152.127,13254,5901,TCP,....S.,0,72,1,48,background,180,10,36480,195
2016-04-11 10:08:47,0.0,143.72.8.137,42.219.152.127,53,60306,UDP,.A....,0,0,1,139,background,48,10,36527,47
2016-04-11 10:08:47,0.0,42.219.152.127,143.72.8.137,60306,53,UDP,.A....,0,0,1,64,background,139,10,36527,0
2016-04-11 10:09:07,0.0,143.72.8.137,42.219.152.127,53,58319,UDP,.A....,0,0,1,139,background,64,10,36547,20
2016-04-11 10:09:07,0.0,42.219.152.127,143.72.8.137,58319,53,UDP,.A....,0,0,1,64,background,139,10,36547,0
2016-04-11 10:10:48,0.0,198.132.27.142,42.219.152.127,38445,1025,TCP,....S.,0,40,1,40,background,64,10,36648,101
2016-04-11 10:17:30,0.0,42.219.152.127,143.72.8.137,63406,53,UDP,.A....,0,0,1,63,background,40,10,37050,402
2016-04-11 10:17:31,0.0,143.72.8.137,42.219.152.127,53,63406,UDP,.A....,0,0,1,138,background,63,10,37051,1
2016-04-11 10:17:32,0.0,42.219.152.127,143.72.8.137,49621,53,UDP,.A....,0,0,1,70,background,138,10,37052,1
2016-04-11 10:17:33,0.0,143.72.8.137,42.219.152.127,53,49621,UDP,.A....,0,0,1,134,background,70,10,37053,1
2016-04-11 10:17:33,0.0,42.219.152.127,106.152.73.139,50036,443,TCP,....S.,0,2,1,52,background,134,10,37053,0
2016-04-11 10:17:33,0.056,143.72.8.137,42.219.152.127,53,53293,UDP,.A....,0,0,2,292,background,52,10,37053,0
2016-04-11 10:17:33,0.092,42.219.152.127,143.72.8.137,53293,53,UDP,.A....,0,0,2,140,background,292,10,37053,0
2016-04-11 10:17:37,0.092,42.219.152.127,143.72.8.137,60379,53,UDP,.A....,0,0,2,140,background,140,10,37057,4
2016-04-11 10:17:37,0.092,42.219.152.127,143.72.8.137,63333,53,UDP,.A....,0,0,2,140,background,140,10,37057,0
2016-04-11 10:17:37,4.488,106.152.73.139,42.219.152.127,443,50036,TCP,.AP.S.,0,40,10,6264,background,140,10,37057,0
2016-04-11 10:17:37,4.52,42.219.152.127,106.152.73.139,50036,443,TCP,.AP...,0,0,14,3056,background,6264,10,37057,0
2016-04-11 10:17:38,0.044,143.72.8.137,42.219.152.127,53,63333,UDP,.A....,0,0,2,332,background,3056,10,37058,1
2016-04-11 10:17:38,0.052000000000000005,143.72.8.137,42.219.152.127,53,60379,UDP,.A....,0,0,2,404,background,332,10,37058,0
2016-04-11 10:17:38,4.8439999999999985,42.219.152.127,143.72.8.137,0,771,ICMP,.A....,0,0,2,404,background,404,10,37058,0
2016-04-11 10:17:42,4.208,121.106.36.173,42.219.152.127,443,50037,TCP,.A....,0,40,51,2040,background,404,10,37062,4
2016-04-11 10:17:42,4.72,42.219.152.127,121.106.36.173,50037,443,TCP,.AP.S.,0,2,103,146924,background,2040,10,37062,0
2016-04-11 10:17:42,4.728,121.106.36.173,42.219.152.127,443,50037,TCP,.AP.S.,0,42,9,6758,background,146924,10,37062,0
2016-04-11 10:17:42,4.78,42.219.152.127,121.106.36.173,50037,443,TCP,.A....,0,0,5,200,background,6758,10,37062,0
2016-04-11 10:18:04,0.0,143.72.8.137,42.219.152.127,53,53009,UDP,.A....,0,0,1,247,background,200,10,37084,22
2016-04-11 10:18:04,0.0,143.72.8.137,42.219.152.127,53,64359,UDP,.A....,0,0,1,221,background,247,10,37084,0
2016-04-11 10:18:04,0.0,42.219.152.127,143.72.8.137,53009,53,UDP,.A....,0,0,1,69,background,221,10,37084,0
2016-04-11 10:18:04,0.0,42.219.152.127,143.72.8.137,64359,53,UDP,.A....,0,0,1,69,background,69,10,37084,0
2016-04-11 10:18:04,0.0,42.219.152.127,220.21.179.25,50039,80,TCP,....S.,0,2,1,52,background,69,10,37084,0
2016-04-11 10:18:04,0.02,220.21.179.25,42.219.152.127,80,50039,TCP,.AP.S.,0,8,3,365,background,52,10,37084,0
2016-04-11 10:18:04,0.07200000000000001,42.219.152.127,220.21.179.25,50039,80,TCP,.AP...,0,0,3,407,background,365,10,37084,0
2016-04-11 10:18:39,0.0,106.152.73.139,42.219.152.127,443,50036,TCP,.A.R..,0,40,1,40,background,407,10,37119,35
2016-04-11 10:18:44,0.0,121.106.36.173,42.219.152.127,443,50037,TCP,.A.R..,0,40,1,40,background,40,10,37124,5
2016-04-11 10:19:04,0.0,220.21.179.25,42.219.152.127,80,50039,TCP,.A...F,0,8,1,40,background,40,10,37144,20
2016-04-11 10:19:04,0.012,42.219.152.127,220.21.179.25,50039,80,TCP,.A...F,0,0,2,80,background,40,10,37144,0
