te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 14:09:34,0.344,189.83.143.153,42.219.145.151,41082,80,TCP,.AP.S.,0,0,11,11131,background,40,14,50974,32
2016-04-11 14:09:34,0.46,42.219.145.151,189.83.143.153,80,41082,TCP,.A..S.,0,0,3,168,background,11131,14,50974,0
2016-04-11 14:10:13,0.512,42.219.145.151,69.89.146.59,80,33624,TCP,.A..S.,0,0,6,324,background,168,14,51013,39
2016-04-11 14:10:25,0.0,197.187.132.22,42.219.145.151,53693,80,TCP,....S.,0,42,1,52,background,324,14,51025,12
2016-04-11 14:10:30,4.436,197.187.132.22,42.219.145.151,53693,80,TCP,.AP..F,0,40,5,566,background,52,14,51030,5
2016-04-11 14:10:30,4.436,42.219.145.151,197.187.132.22,80,53693,TCP,.AP.SF,0,0,5,741,background,566,14,51030,0
2016-04-11 14:10:34,0.0,189.83.143.153,42.219.145.151,41082,80,TCP,.A...F,0,0,1,52,background,741,14,51034,4
2016-04-11 14:10:34,0.0,42.219.145.151,189.83.143.153,80,41082,TCP,.A....,0,0,1,52,background,52,14,51034,0
2016-04-11 14:10:56,0.0,189.83.143.153,42.219.145.151,41082,80,TCP,...R..,0,8,2,80,background,52,14,51056,22
2016-04-11 14:10:56,0.0,42.219.145.151,189.83.143.153,80,41082,TCP,.AP..F,0,0,2,440,background,80,14,51056,0
2016-04-11 14:11:03,0.112,42.219.145.151,69.89.146.59,80,33624,TCP,.AP..F,0,0,3,860,background,440,14,51063,7
2016-04-11 14:11:03,51.20399999999999,69.89.146.59,42.219.145.151,33624,80,TCP,.AP.SF,0,0,15,12438,background,860,14,51063,0
2016-04-11 14:11:20,0.0,224.4.237.69,42.219.145.151,58314,23,TCP,....S.,0,40,1,60,background,12438,14,51080,17
2016-04-11 14:11:20,0.464,42.219.145.151,59.144.127.128,80,36646,TCP,.A..S.,0,0,9,368,background,60,14,51080,0
2016-04-11 14:11:20,0.468,59.144.127.128,42.219.145.151,36646,80,TCP,.AP.S.,0,72,12,13030,background,368,14,51080,0
2016-04-11 14:11:28,9.004,67.226.23.168,42.219.145.151,37736,23,TCP,....S.,0,40,3,180,background,13030,14,51088,8
2016-04-11 14:11:48,0.328,42.219.145.151,222.239.58.105,80,33625,TCP,.A..S.,0,0,4,220,background,180,14,51108,20
2016-04-11 14:11:49,0.328,222.239.58.105,42.219.145.151,33625,80,TCP,.AP.S.,0,0,12,11584,background,220,14,51109,1
2016-04-11 14:12:07,0.0,59.144.127.128,42.219.145.151,36646,80,TCP,.A...F,0,72,3,120,background,11584,14,51127,18
2016-04-11 14:12:07,0.236,42.219.145.151,59.144.127.128,80,36646,TCP,.AP..F,0,0,3,407,background,120,14,51127,0
2016-04-11 14:12:27,0.04,42.219.145.151,212.16.30.99,80,54967,TCP,.A..S.,0,0,5,272,background,407,14,51147,20
2016-04-11 14:12:56,7.792000000000002,42.219.145.151,222.239.58.105,80,33625,TCP,.AP..F,0,0,3,447,background,272,14,51176,29
2016-04-11 14:12:56,7.832000000000002,222.239.58.105,42.219.145.151,33625,80,TCP,.A.R.F,0,0,3,132,background,447,14,51176,0
2016-04-11 14:13:18,0.0,51.222.147.204,42.219.145.151,45756,23,TCP,....S.,0,0,1,52,background,132,14,51198,22
2016-04-11 14:13:19,0.012,42.219.145.151,212.16.30.99,80,54967,TCP,.AP..F,0,0,3,680,background,52,14,51199,1
2016-04-11 14:13:19,51.728,212.16.30.99,42.219.145.151,54967,80,TCP,.AP.SF,0,0,14,11576,background,680,14,51199,0
2016-04-11 14:14:06,0.168,218.4.187.248,42.219.145.151,53382,80,TCP,.AP.S.,0,40,11,10915,background,11576,14,51246,47
2016-04-11 14:14:06,0.168,42.219.145.151,218.4.187.248,80,53382,TCP,.A..S.,0,0,5,272,background,10915,14,51246,0
2016-04-11 14:15:01,0.0,218.4.187.248,42.219.145.151,53382,80,TCP,.A...F,0,40,2,104,background,272,14,51301,55
2016-04-11 14:15:01,0.056,42.219.145.151,218.4.187.248,80,53382,TCP,.AP..F,0,0,3,608,background,104,14,51301,0
2016-04-11 14:15:25,0.0,197.187.132.22,42.219.145.151,62537,80,TCP,....S.,0,42,1,52,background,608,14,51325,24
2016-04-11 14:15:26,1.328,42.219.145.151,197.187.132.22,80,62537,TCP,.AP.SF,0,0,5,741,background,52,14,51326,1
2016-04-11 14:15:27,1.328,197.187.132.22,42.219.145.151,62537,80,TCP,.AP..F,0,40,4,526,background,741,14,51327,1
2016-04-11 14:16:23,0.0,198.132.44.182,42.219.145.151,31430,8099,TCP,....S.,0,40,1,40,background,526,14,51383,56
2016-04-11 14:17:00,45.108,77.252.55.128,42.219.145.151,33868,23,TCP,....S.,0,0,5,300,background,40,14,51420,37
2016-04-11 14:17:00,9.004,228.93.57.79,42.219.145.151,3223,23,TCP,....S.,0,72,3,180,background,300,14,51420,0
2016-04-11 14:17:04,10.404000000000002,42.219.145.151,208.217.234.81,80,61607,TCP,.AP.S.,0,0,6,3783,background,180,14,51424,4
2016-04-11 14:17:31,1.008,42.219.145.151,208.217.234.81,80,61607,TCP,.AP...,0,0,15,20699,background,3783,14,51451,27
2016-04-11 14:17:31,37.556,208.217.234.81,42.219.145.151,61607,80,TCP,.AP.S.,0,0,14,1524,background,20699,14,51451,0
2016-04-11 14:17:44,1.06,42.219.145.151,33.241.239.15,80,42391,TCP,.A..S.,0,0,14,572,background,1524,14,51464,13
2016-04-11 14:17:48,0.0,77.252.55.128,42.219.145.151,33868,23,TCP,....S.,0,0,1,60,background,572,14,51468,4
2016-04-11 14:18:31,0.132,42.219.145.151,33.241.239.15,80,42391,TCP,.AP..F,0,0,3,407,background,60,14,51511,43
2016-04-11 14:18:31,48.232,33.241.239.15,42.219.145.151,42391,80,TCP,.AP.SF,0,0,28,12536,background,407,14,51511,0
2016-04-11 14:18:40,0.336,42.219.145.151,213.184.51.166,80,34814,TCP,.A..S.,0,0,3,132,background,12536,14,51520,9
2016-04-11 14:18:54,0.0,208.43.183.102,42.219.145.151,46090,9366,TCP,....S.,0,40,1,40,background,132,14,51534,14
2016-04-11 14:19:11,0.0,42.219.145.151,208.217.234.81,80,61607,TCP,.A...F,0,0,2,80,background,40,14,51551,17
2016-04-11 14:19:12,0.084,208.217.234.81,42.219.145.151,61607,80,TCP,.A...F,0,0,2,80,background,80,14,51552,1
2016-04-11 14:19:21,0.096,42.219.145.151,213.184.51.166,80,34814,TCP,.AP..F,0,0,3,456,background,80,14,51561,9
2016-04-11 14:19:21,41.38800000000001,213.184.51.166,42.219.145.151,34814,80,TCP,.AP.SF,0,0,14,11004,background,456,14,51561,0
2016-04-11 14:19:34,0.524,42.219.145.151,207.120.66.133,80,57150,TCP,.A..S.,0,0,5,272,background,11004,14,51574,13
2016-04-11 14:20:12,0.172,42.219.145.151,207.120.66.133,80,57150,TCP,.AP..F,0,0,3,492,background,272,14,51612,38
2016-04-11 14:20:12,38.46,207.120.66.133,42.219.145.151,57150,80,TCP,.AP.SF,0,0,13,12091,background,492,14,51612,0
2016-04-11 14:20:25,0.0,197.187.132.22,42.219.145.151,24746,80,TCP,....S.,0,42,1,52,background,12091,14,51625,13
2016-04-11 14:20:26,1.308,42.219.145.151,197.187.132.22,80,24746,TCP,.AP.SF,0,0,5,741,background,52,14,51626,1
2016-04-11 14:20:27,1.3119999999999998,197.187.132.22,42.219.145.151,24746,80,TCP,.AP..F,0,40,4,526,background,741,14,51627,1
2016-04-11 14:20:52,0.28800000000000003,60.134.172.206,42.219.145.151,41791,80,TCP,.AP.S.,0,40,11,11698,background,526,14,51652,25
2016-04-11 14:20:52,0.396,42.219.145.151,60.134.172.206,80,41791,TCP,.A..S.,0,0,3,168,background,11698,14,51652,0
2016-04-11 14:21:40,0.0,176.116.194.233,42.219.145.151,5252,5062,UDP,.A....,0,40,1,436,background,168,14,51700,48
2016-04-11 14:21:52,0.0,42.219.145.151,60.134.172.206,80,41791,TCP,.A....,0,0,1,52,background,436,14,51712,12
2016-04-11 14:21:52,0.0,60.134.172.206,42.219.145.151,41791,80,TCP,.A...F,0,40,1,52,background,52,14,51712,0
2016-04-11 14:22:05,0.472,42.219.145.151,189.83.208.52,80,60579,TCP,.A..S.,0,0,3,164,background,52,14,51725,13
2016-04-11 14:22:22,0.0,42.219.145.151,60.134.172.206,80,41791,TCP,.AP..F,0,0,2,395,background,164,14,51742,17
2016-04-11 14:22:22,0.0,60.134.172.206,42.219.145.151,41791,80,TCP,...R..,0,40,2,80,background,395,14,51742,0
2016-04-11 14:22:45,0.172,42.219.145.151,189.83.208.52,80,60579,TCP,.AP..F,0,0,3,676,background,80,14,51765,23
2016-04-11 14:22:45,40.648,189.83.208.52,42.219.145.151,60579,80,TCP,.AP.SF,0,0,13,9446,background,676,14,51765,0
2016-04-11 14:23:04,0.17600000000000002,42.61.181.220,42.219.145.151,39011,80,TCP,.AP.S.,0,0,11,10833,background,9446,14,51784,19
2016-04-11 14:23:04,0.344,42.219.145.151,42.61.181.220,80,39011,TCP,.A..S.,0,0,3,168,background,10833,14,51784,0
2016-04-11 14:24:01,0.0,42.61.181.220,42.219.145.151,39011,80,TCP,.A...F,0,0,3,156,background,168,14,51841,57
2016-04-11 14:24:01,0.084,42.219.145.151,42.61.181.220,80,39011,TCP,.AP..F,0,0,3,447,background,156,14,51841,0
2016-04-11 14:25:21,0.0,68.119.127.92,42.219.145.151,56533,80,TCP,....S.,0,2,1,52,blacklist,447,14,51921,80
2016-04-11 14:25:21,0.18,68.119.127.92,42.219.145.151,56533,80,TCP,.AP...,0,0,9,10251,blacklist,52,14,51921,0
2016-04-11 14:25:21,0.35200000000000004,42.219.145.151,68.119.127.92,80,56533,TCP,.A..S.,0,0,5,212,blacklist,10251,14,51921,0
2016-04-11 14:25:21,8.988,234.50.7.217,42.219.145.151,37395,23,TCP,....S.,0,40,3,180,background,212,14,51921,0
2016-04-11 14:25:25,0.0,197.187.132.22,42.219.145.151,44526,80,TCP,....S.,0,42,1,52,background,180,14,51925,4
2016-04-11 14:25:26,1.288,42.219.145.151,197.187.132.22,80,44526,TCP,.AP.SF,0,0,5,741,background,52,14,51926,1
2016-04-11 14:25:27,1.284,197.187.132.22,42.219.145.151,44526,80,TCP,.AP..F,0,40,4,526,background,741,14,51927,1
2016-04-11 14:26:13,0.0,68.119.127.92,42.219.145.151,56533,80,TCP,.A...F,0,0,2,80,blacklist,526,14,51973,46
2016-04-11 14:26:13,0.172,42.219.145.151,68.119.127.92,80,56533,TCP,.AP..F,0,0,3,456,blacklist,80,14,51973,0
2016-04-11 14:27:35,0.508,42.219.145.151,254.202.165.121,80,50194,TCP,.A..S.,0,0,5,268,background,456,14,52055,82
2016-04-11 14:27:35,0.512,254.202.165.121,42.219.145.151,50194,80,TCP,.AP.S.,0,0,11,11088,background,268,14,52055,0
2016-04-11 14:27:39,0.312,56.217.245.129,42.219.145.151,38789,80,TCP,.AP.S.,0,40,11,11277,background,11088,14,52059,4
2016-04-11 14:27:39,0.472,42.219.145.151,56.217.245.129,80,38789,TCP,.A..S.,0,0,3,168,background,11277,14,52059,0
2016-04-11 14:28:08,0.0,56.217.245.129,42.219.145.151,38789,80,TCP,.A...F,0,40,2,104,background,168,14,52088,29
2016-04-11 14:28:08,0.156,42.219.145.151,56.217.245.129,80,38789,TCP,.AP..F,0,0,3,492,background,104,14,52088,0
2016-04-11 14:28:26,0.0,198.132.25.203,42.219.145.151,11747,179,TCP,....S.,0,40,1,40,background,492,14,52106,18
2016-04-11 14:28:27,0.0,254.202.165.121,42.219.145.151,50194,80,TCP,.A...F,0,0,2,104,background,40,14,52107,1
2016-04-11 14:28:27,0.172,42.219.145.151,254.202.165.121,80,50194,TCP,.AP..F,0,0,3,447,background,104,14,52107,0
2016-04-11 14:28:34,13.64,42.219.145.151,67.143.9.91,80,58954,TCP,.A..S.,0,0,4,176,background,447,14,52114,7
2016-04-11 14:28:34,13.732,67.143.9.91,42.219.145.151,58954,80,TCP,...RS.,0,40,8,320,background,176,14,52114,0
2016-04-11 14:29:52,0.348,60.150.76.97,42.219.145.151,49637,80,TCP,.AP.S.,0,0,11,11700,background,320,14,52192,78
2016-04-11 14:29:52,0.532,42.219.145.151,60.150.76.97,80,49637,TCP,.A..S.,0,0,4,220,background,11700,14,52192,0
2016-04-11 14:30:13,0.0,71.83.107.214,42.219.145.151,32011,80,TCP,....S.,0,42,1,52,background,220,14,52213,21
2016-04-11 14:30:14,0.256,71.83.107.214,42.219.145.151,32011,80,TCP,.AP...,0,40,10,10762,background,52,14,52214,1
2016-04-11 14:30:14,0.7879999999999999,42.219.145.151,71.83.107.214,80,32011,TCP,.A..S.,0,0,6,252,background,10762,14,52214,0
2016-04-11 14:30:25,0.0,197.187.132.22,42.219.145.151,54360,80,TCP,....S.,0,42,1,52,background,252,14,52225,11
2016-04-11 14:30:33,8.144,197.187.132.22,42.219.145.151,54360,80,TCP,.AP..F,0,40,4,526,background,52,14,52233,8
2016-04-11 14:30:33,8.144,42.219.145.151,197.187.132.22,80,54360,TCP,.AP.SF,0,0,5,741,background,526,14,52233,0
2016-04-11 14:30:44,0.196,60.150.76.97,42.219.145.151,49637,80,TCP,.A...F,0,0,3,156,background,741,14,52244,11
2016-04-11 14:30:44,0.54,42.219.145.151,60.150.76.97,80,49637,TCP,.AP..F,0,0,3,447,background,156,14,52244,0
2016-04-11 14:31:24,10.112,42.219.145.151,71.83.107.214,80,32011,TCP,.AP..F,0,0,3,456,background,447,14,52284,40
2016-04-11 14:31:24,10.364,71.83.107.214,42.219.145.151,32011,80,TCP,.A.R.F,0,40,3,120,background,456,14,52284,0
2016-04-11 14:31:47,3.588,69.26.99.197,42.219.145.151,80,26675,TCP,.A..S.,0,0,2,88,background,120,14,52307,23
2016-04-11 14:32:06,0.348,68.119.201.224,42.219.145.151,20503,80,TCP,.AP.S.,0,0,11,11590,background,88,14,52326,19
2016-04-11 14:32:06,0.528,42.219.145.151,68.119.201.224,80,20503,TCP,.A..S.,0,0,3,168,background,11590,14,52326,0
2016-04-11 14:33:06,0.0,68.119.201.224,42.219.145.151,20503,80,TCP,.A...F,0,0,1,52,background,168,14,52386,60
2016-04-11 14:33:08,2.3040000000000003,42.219.145.151,68.119.201.224,80,20503,TCP,.AP..F,0,0,3,492,background,52,14,52388,2
2016-04-11 14:33:09,0.0,68.119.201.224,42.219.145.151,20503,80,TCP,...R..,0,8,2,80,background,492,14,52389,1
2016-04-11 14:33:35,0.936,168.253.164.100,42.219.145.151,47677,80,TCP,.AP.SF,0,40,6,528,background,80,14,52415,26
2016-04-11 14:33:35,0.936,42.219.145.151,168.253.164.100,80,47677,TCP,.AP.SF,0,0,5,2103,background,528,14,52415,0
2016-04-11 14:33:47,0.0,208.43.184.193,42.219.145.151,33921,1201,TCP,....S.,0,40,1,40,background,2103,14,52427,12
2016-04-11 14:34:08,0.292,244.166.13.102,42.219.145.151,20006,80,TCP,.AP.S.,0,40,7,4812,blacklist,40,14,52448,21
2016-04-11 14:34:09,0.5,42.219.145.151,244.166.13.102,80,20006,TCP,.A..S.,0,0,3,168,blacklist,4812,14,52449,1
2016-04-11 14:34:20,0.084,176.42.80.218,42.219.145.151,36705,80,TCP,.AP.S.,0,0,11,10992,background,168,14,52460,11
2016-04-11 14:34:20,0.236,42.219.145.151,176.42.80.218,80,36705,TCP,.A..S.,0,0,3,168,background,10992,14,52460,0
2016-04-11 14:35:08,0.0,244.166.13.102,42.219.145.151,20006,80,TCP,.A...F,0,40,1,52,blacklist,168,14,52508,48
2016-04-11 14:35:08,0.0,42.219.145.151,244.166.13.102,80,20006,TCP,.A....,0,0,1,52,blacklist,52,14,52508,0
2016-04-11 14:35:25,0.0,197.187.132.22,42.219.145.151,3197,80,TCP,....S.,0,42,1,52,background,52,14,52525,17
2016-04-11 14:35:27,2.1,197.187.132.22,42.219.145.151,3197,80,TCP,.AP..F,0,40,4,526,background,52,14,52527,2
2016-04-11 14:35:27,2.1,42.219.145.151,197.187.132.22,80,3197,TCP,.AP.SF,0,0,5,741,background,526,14,52527,0
2016-04-11 14:35:35,15.592,42.219.145.151,176.42.80.218,80,36705,TCP,.AP..F,0,0,3,447,background,741,14,52535,8
2016-04-11 14:35:35,15.632,176.42.80.218,42.219.145.151,36705,80,TCP,.A.R.F,0,0,3,132,background,447,14,52535,0
2016-04-11 14:35:36,0.244,126.86.251.90,42.219.145.151,57092,80,TCP,.AP.S.,0,40,6,4716,background,132,14,52536,1
2016-04-11 14:35:37,0.44,42.219.145.151,126.86.251.90,80,57092,TCP,.A..S.,0,0,3,168,background,4716,14,52537,1
2016-04-11 14:35:44,0.0,244.166.13.102,42.219.145.151,20006,80,TCP,...R..,0,40,2,80,blacklist,168,14,52544,7
2016-04-11 14:35:44,0.0,42.219.145.151,244.166.13.102,80,20006,TCP,.AP..F,0,0,2,632,blacklist,80,14,52544,0
2016-04-11 14:36:17,0.0,217.231.240.206,42.219.145.151,18532,2484,TCP,....S.,0,40,1,40,background,632,14,52577,33
2016-04-11 14:36:24,0.0,126.86.251.90,42.219.145.151,57092,80,TCP,.A...F,0,40,3,156,background,40,14,52584,7
2016-04-11 14:36:24,0.12,42.219.145.151,126.86.251.90,80,57092,TCP,.AP..F,0,0,3,680,background,156,14,52584,0
2016-04-11 14:36:35,0.344,68.119.234.217,42.219.145.151,46446,80,TCP,.AP.S.,0,0,11,10821,background,680,14,52595,11
2016-04-11 14:36:35,0.532,42.219.145.151,68.119.234.217,80,46446,TCP,.A..S.,0,0,3,168,background,10821,14,52595,0
2016-04-11 14:37:12,0.0,42.219.145.151,55.5.22.217,0,0,ICMP,.A....,0,0,1,32,background,168,14,52632,37
2016-04-11 14:37:12,0.0,55.5.22.217,42.219.145.151,0,2048,ICMP,.A....,0,0,1,32,background,32,14,52632,0
2016-04-11 14:37:27,0.0,68.119.234.217,42.219.145.151,46446,80,TCP,.A...F,0,0,3,156,background,32,14,52647,15
2016-04-11 14:37:27,0.168,42.219.145.151,68.119.234.217,80,46446,TCP,.AP..F,0,0,3,447,background,156,14,52647,0
2016-04-11 14:37:45,0.0,42.219.145.151,246.182.202.32,3306,6000,TCP,.A..S.,0,0,1,44,background,447,14,52665,18
2016-04-11 14:37:46,0.468,246.182.202.32,42.219.145.151,6000,3306,TCP,...RS.,0,40,2,80,background,44,14,52666,1
2016-04-11 14:38:06,0.4,42.219.145.151,168.168.118.119,80,43871,TCP,.A..S.,0,0,3,132,background,80,14,52686,20
2016-04-11 14:38:06,0.404,168.168.118.119,42.219.145.151,43871,80,TCP,.AP.S.,0,72,11,11422,background,132,14,52686,0
2016-04-11 14:38:36,0.0,168.168.118.119,42.219.145.151,43871,80,TCP,.A...F,0,72,2,80,background,11422,14,52716,30
2016-04-11 14:38:36,0.068,42.219.145.151,168.168.118.119,80,43871,TCP,.AP..F,0,0,3,456,background,80,14,52716,0
2016-04-11 14:38:49,0.452,72.226.130.80,42.219.145.151,39673,80,TCP,.AP.S.,0,0,10,10194,background,456,14,52729,13
2016-04-11 14:38:49,0.604,42.219.145.151,72.226.130.80,80,39673,TCP,.A..S.,0,0,3,168,background,10194,14,52729,0
2016-04-11 14:38:56,0.0,176.116.194.233,42.219.145.151,5161,5064,UDP,.A....,0,40,1,436,background,168,14,52736,7
2016-04-11 14:39:18,0.0,33.12.102.177,42.219.145.151,5101,5060,UDP,.A....,0,0,1,445,background,436,14,52758,22
2016-04-11 14:39:38,0.0,72.226.130.80,42.219.145.151,39673,80,TCP,.A...F,0,0,3,156,background,445,14,52778,20
2016-04-11 14:39:38,0.224,42.219.145.151,72.226.130.80,80,39673,TCP,.AP..F,0,0,3,684,background,156,14,52778,0
2016-04-11 14:40:25,0.0,197.187.132.22,42.219.145.151,14702,80,TCP,....S.,0,42,1,52,background,684,14,52825,47
2016-04-11 14:40:26,1.4,42.219.145.151,197.187.132.22,80,14702,TCP,.AP.SF,0,0,5,741,background,52,14,52826,1
2016-04-11 14:40:27,1.4,197.187.132.22,42.219.145.151,14702,80,TCP,.AP..F,0,40,4,526,background,741,14,52827,1
2016-04-11 14:41:04,0.456,72.226.152.201,42.219.145.151,33235,80,TCP,.AP.S.,0,0,11,10986,background,526,14,52864,37
2016-04-11 14:41:04,0.688,42.219.145.151,72.226.152.201,80,33235,TCP,.A..S.,0,0,3,168,background,10986,14,52864,0
2016-04-11 14:41:59,0.0,72.226.152.201,42.219.145.151,33235,80,TCP,.A...F,0,0,3,156,background,168,14,52919,55
2016-04-11 14:41:59,0.224,42.219.145.151,72.226.152.201,80,33235,TCP,.AP..F,0,0,3,492,background,156,14,52919,0
2016-04-11 14:42:48,0.0,62.136.164.97,42.219.145.151,80,58739,TCP,.A..S.,0,40,1,44,background,492,14,52968,49
2016-04-11 14:43:14,0.0,208.43.183.102,42.219.145.151,46090,7627,TCP,....S.,0,40,1,40,background,44,14,52994,26
2016-04-11 14:45:25,0.0,197.187.132.22,42.219.145.151,32141,80,TCP,....S.,0,42,1,52,background,40,14,53125,131
2016-04-11 14:45:26,1.28,42.219.145.151,197.187.132.22,80,32141,TCP,.AP.SF,0,0,5,741,background,52,14,53126,1
2016-04-11 14:45:27,1.276,197.187.132.22,42.219.145.151,32141,80,TCP,.AP..F,0,40,4,526,background,741,14,53127,1
2016-04-11 14:45:35,0.16399999999999998,221.38.215.232,42.219.145.151,47854,80,TCP,.AP.S.,0,72,11,11023,background,526,14,53135,8
2016-04-11 14:45:35,0.376,42.219.145.151,221.38.215.232,80,47854,TCP,.A..S.,0,0,3,168,background,11023,14,53135,0
2016-04-11 14:46:10,0.42,60.241.170.96,42.219.145.151,58615,80,TCP,.AP.S.,0,0,10,10055,background,168,14,53170,35
2016-04-11 14:46:11,0.6559999999999999,42.219.145.151,60.241.170.96,80,58615,TCP,.A..S.,0,0,3,168,background,10055,14,53171,1
2016-04-11 14:46:20,0.0,221.38.215.232,42.219.145.151,47854,80,TCP,.A...F,0,72,2,104,background,168,14,53180,9
2016-04-11 14:46:20,0.084,42.219.145.151,221.38.215.232,80,47854,TCP,.AP..F,0,0,3,492,background,104,14,53180,0
2016-04-11 14:46:39,0.0,60.241.170.96,42.219.145.151,58615,80,TCP,.A...F,0,0,2,104,background,492,14,53199,19
2016-04-11 14:46:39,0.212,42.219.145.151,60.241.170.96,80,58615,TCP,.AP..F,0,0,3,796,background,104,14,53199,0
2016-04-11 14:47:38,0.0,197.34.213.105,42.219.145.151,5168,5060,UDP,.A....,0,40,1,445,background,796,14,53258,59
2016-04-11 14:48:03,0.24,36.59.51.2,42.219.145.151,55141,80,TCP,.AP.S.,0,0,10,10683,background,445,14,53283,25
2016-04-11 14:48:03,0.4,42.219.145.151,36.59.51.2,80,55141,TCP,.A..S.,0,0,5,272,background,10683,14,53283,0
2016-04-11 14:48:51,0.0,42.219.145.151,208.27.237.167,80,52136,TCP,.A..S.,0,0,1,52,background,272,14,53331,48
2016-04-11 14:48:52,0.056,208.27.237.167,42.219.145.151,52136,80,TCP,.A..S.,0,0,2,92,background,52,14,53332,1
2016-04-11 14:48:59,7.32,42.219.145.151,208.27.237.167,80,52137,TCP,.AP.S.,0,0,22,27885,background,92,14,53339,7
2016-04-11 14:48:59,7.383999999999999,208.27.237.167,42.219.145.151,52137,80,TCP,.AP.S.,0,0,23,2332,background,27885,14,53339,0
2016-04-11 14:49:03,0.0,36.59.51.2,42.219.145.151,55141,80,TCP,.A...F,0,0,1,52,background,2332,14,53343,4
2016-04-11 14:49:03,0.0,42.219.145.151,36.59.51.2,80,55141,TCP,.A....,0,0,1,52,background,52,14,53343,0
2016-04-11 14:49:12,0.0,42.219.145.151,208.27.237.167,80,52149,TCP,.A..S.,0,0,1,52,background,52,14,53352,9
2016-04-11 14:49:13,0.056,208.27.237.167,42.219.145.151,52149,80,TCP,.A..S.,0,0,2,92,background,52,14,53353,1
2016-04-11 14:49:13,0.476,42.219.145.151,208.27.237.167,80,52148,TCP,.AP.S.,0,0,3,824,background,92,14,53353,0
2016-04-11 14:49:13,0.528,208.27.237.167,42.219.145.151,52148,80,TCP,.AP.S.,0,0,4,400,background,824,14,53353,0
2016-04-11 14:49:27,0.0,36.59.51.2,42.219.145.151,55141,80,TCP,...R..,0,0,2,80,background,400,14,53367,14
2016-04-11 14:49:27,0.0,42.219.145.151,36.59.51.2,80,55141,TCP,.AP..F,0,0,2,560,background,80,14,53367,0
2016-04-11 14:50:03,0.14400000000000002,208.140.114.227,42.219.145.151,64450,80,TCP,.AP.S.,0,0,6,4643,background,560,14,53403,36
2016-04-11 14:50:03,0.14800000000000002,42.219.145.151,208.140.114.227,80,64450,TCP,.A..S.,0,0,3,132,background,4643,14,53403,0
2016-04-11 14:50:05,0.34,189.82.70.223,42.219.145.151,53426,80,TCP,.AP.S.,0,0,11,10875,background,132,14,53405,2
2016-04-11 14:50:05,0.46,42.219.145.151,189.82.70.223,80,53426,TCP,.A..S.,0,0,3,168,background,10875,14,53405,0
2016-04-11 14:50:25,0.0,197.187.132.22,42.219.145.151,54121,80,TCP,....S.,0,42,1,52,background,168,14,53425,20
2016-04-11 14:50:29,4.212,42.219.145.151,197.187.132.22,80,54121,TCP,.AP.SF,0,0,5,741,background,52,14,53429,4
2016-04-11 14:50:30,4.212,197.187.132.22,42.219.145.151,54121,80,TCP,.AP..F,0,40,4,526,background,741,14,53430,1
2016-04-11 14:50:48,0.0,208.140.114.227,42.219.145.151,64450,80,TCP,.A...F,0,0,2,80,background,526,14,53448,18
2016-04-11 14:50:48,0.07200000000000001,42.219.145.151,208.140.114.227,80,64450,TCP,.AP..F,0,0,3,407,background,80,14,53448,0
2016-04-11 14:51:00,0.0,95.153.129.241,42.219.145.151,80,29873,TCP,.A..S.,0,0,1,44,background,407,14,53460,12
2016-04-11 14:51:02,0.0,42.219.145.151,208.27.237.167,80,52136,TCP,.A.R..,0,0,1,40,background,44,14,53462,2
2016-04-11 14:51:05,0.0,189.82.70.223,42.219.145.151,53426,80,TCP,.A...F,0,0,1,52,background,40,14,53465,3
2016-04-11 14:51:06,0.0,189.82.70.223,42.219.145.151,53426,80,TCP,...R..,0,8,2,80,background,52,14,53466,1
2016-04-11 14:51:06,0.976,42.219.145.151,189.82.70.223,80,53426,TCP,.AP..F,0,0,3,680,background,80,14,53466,0
2016-04-11 14:51:12,0.0,208.27.237.167,42.219.145.151,52149,80,TCP,.A...F,0,0,1,40,background,680,14,53472,6
2016-04-11 14:51:12,0.0,42.219.145.151,208.27.237.167,80,52137,TCP,.A.R..,0,0,1,40,background,40,14,53472,0
2016-04-11 14:51:12,0.0,42.219.145.151,208.27.237.167,80,52148,TCP,.A...F,0,0,2,80,background,40,14,53472,0
2016-04-11 14:51:12,0.0,42.219.145.151,208.27.237.167,80,52149,TCP,.A.R..,0,0,2,80,background,80,14,53472,0
2016-04-11 14:51:12,0.06,208.27.237.167,42.219.145.151,52148,80,TCP,.A...F,0,0,2,80,background,80,14,53472,0
2016-04-11 14:51:16,3.28,208.27.237.167,42.219.145.151,52180,80,TCP,.AP.S.,0,0,34,4427,background,80,14,53476,4
2016-04-11 14:51:17,1.392,208.27.237.167,42.219.145.151,52192,80,TCP,.AP.S.,0,0,7,2314,background,4427,14,53477,1
2016-04-11 14:51:17,4.508,42.219.145.151,208.27.237.167,80,52180,TCP,.AP.S.,0,0,30,38458,background,2314,14,53477,0
2016-04-11 14:51:17,4.508,42.219.145.151,208.27.237.167,80,52181,TCP,.AP.SF,0,0,73,99946,background,38458,14,53477,0
2016-04-11 14:51:18,2.192,42.219.145.151,208.27.237.167,80,52192,TCP,.AP.S.,0,0,6,2606,background,99946,14,53478,1
