te,td,sa,da,sp,dp,pr,flg,fwd,stos,pkt,byt,lable,byt-1,teT,teS,teDelta
2016-04-11 13:04:51,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,47091,66
2016-04-11 13:04:51,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47091,0
2016-04-11 13:05:49,0.0,42.219.152.238,104.247.35.28,0,0,ICMP,.A....,0,72,1,44,background,76,13,47149,58
2016-04-11 13:05:49,0.104,104.247.35.28,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,13,47149,0
2016-04-11 13:05:54,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,47154,5
2016-04-11 13:05:54,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47154,0
2016-04-11 13:06:57,0.0,73.60.0.219,42.219.152.238,12211,1433,TCP,....S.,0,40,1,40,background,76,13,47217,63
2016-04-11 13:06:58,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,47218,1
2016-04-11 13:06:58,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47218,0
2016-04-11 13:08:01,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,47281,63
2016-04-11 13:08:01,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47281,0
2016-04-11 13:08:55,0.0,176.116.194.233,42.219.152.238,5191,5070,UDP,.A....,0,40,1,439,background,76,13,47335,54
2016-04-11 13:09:07,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,439,13,47347,12
2016-04-11 13:09:07,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47347,0
2016-04-11 13:10:10,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,47410,63
2016-04-11 13:10:10,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47410,0
2016-04-11 13:11:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,47476,66
2016-04-11 13:11:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47476,0
2016-04-11 13:11:48,0.0,213.221.146.209,42.219.152.238,5060,5060,UDP,.A....,0,0,1,443,background,76,13,47508,32
2016-04-11 13:12:20,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,443,13,47540,32
2016-04-11 13:12:20,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47540,0
2016-04-11 13:12:50,0.0,69.132.4.149,42.219.152.238,56374,69,UDP,.A....,0,40,1,43,background,76,13,47570,30
2016-04-11 13:13:12,0.0,42.219.152.238,205.127.253.54,0,0,ICMP,.A....,0,0,1,44,background,43,13,47592,22
2016-04-11 13:13:12,0.456,205.127.253.54,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,47592,0
2016-04-11 13:13:26,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,47606,14
2016-04-11 13:13:26,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47606,0
2016-04-11 13:13:42,0.0,42.219.152.238,61.255.172.29,0,0,ICMP,.A....,0,40,1,28,background,76,13,47622,16
2016-04-11 13:13:42,0.0,61.255.172.29,42.219.152.238,0,2048,ICMP,.A....,0,40,1,28,background,28,13,47622,0
2016-04-11 13:13:51,9.008,61.255.172.29,42.219.152.238,49984,4899,TCP,....S.,0,40,3,152,background,28,13,47631,9
2016-04-11 13:14:27,0.0,42.219.152.238,222.236.25.137,0,0,ICMP,.A....,0,40,1,44,background,152,13,47667,36
2016-04-11 13:14:27,0.204,222.236.25.137,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,13,47667,0
2016-04-11 13:14:31,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,47671,4
2016-04-11 13:14:31,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47671,0
2016-04-11 13:14:56,0.0,32.100.20.28,42.219.152.238,41478,2323,TCP,....S.,0,40,1,40,background,76,13,47696,25
2016-04-11 13:15:20,0.0,42.219.152.238,64.105.232.23,0,0,ICMP,.A....,0,0,1,44,background,40,13,47720,24
2016-04-11 13:15:20,0.524,64.105.232.23,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,47720,0
2016-04-11 13:15:24,0.0,42.219.152.238,70.4.63.71,0,0,ICMP,.A....,0,0,1,44,background,132,13,47724,4
2016-04-11 13:15:24,0.516,70.4.63.71,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,47724,0
2016-04-11 13:15:34,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,47734,10
2016-04-11 13:15:34,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47734,0
2016-04-11 13:15:36,0.0,42.219.152.238,245.74.249.100,0,0,ICMP,.A....,0,40,1,44,background,76,13,47736,2
2016-04-11 13:15:36,0.168,245.74.249.100,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,13,47736,0
2016-04-11 13:16:27,0.0,42.219.152.238,240.32.215.220,0,0,ICMP,.A....,0,40,1,44,background,132,13,47787,51
2016-04-11 13:16:27,0.324,240.32.215.220,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,13,47787,0
2016-04-11 13:16:38,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,47798,11
2016-04-11 13:16:38,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47798,0
2016-04-11 13:17:44,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,47864,66
2016-04-11 13:17:44,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47864,0
2016-04-11 13:18:50,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,47930,66
2016-04-11 13:18:50,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47930,0
2016-04-11 13:18:51,0.0,176.116.194.233,42.219.152.238,5602,5080,UDP,.A....,0,40,1,436,background,76,13,47931,1
2016-04-11 13:19:55,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,436,13,47995,64
2016-04-11 13:19:55,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,47995,0
2016-04-11 13:20:31,3.0,37.236.51.240,42.219.152.238,48102,23,TCP,....S.,0,72,2,104,background,76,13,48031,36
2016-04-11 13:21:01,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,13,48061,30
2016-04-11 13:21:01,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48061,0
2016-04-11 13:21:32,0.0,42.219.152.238,189.86.39.97,0,0,ICMP,.A....,0,0,1,44,background,76,13,48092,31
2016-04-11 13:21:32,0.29600000000000004,189.86.39.97,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,48092,0
2016-04-11 13:21:42,3.168,174.186.46.229,42.219.152.238,1990,445,TCP,....S.,0,40,2,96,background,132,13,48102,10
2016-04-11 13:22:06,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,13,48126,24
2016-04-11 13:22:06,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48126,0
2016-04-11 13:22:50,0.0,42.219.152.238,105.16.192.64,0,0,ICMP,.A....,0,40,1,44,background,76,13,48170,44
2016-04-11 13:22:50,0.2,105.16.192.64,42.219.152.238,0,2048,ICMP,.A....,0,40,3,132,background,44,13,48170,0
2016-04-11 13:23:03,0.0,42.219.152.238,124.192.110.93,0,0,ICMP,.A....,0,0,1,44,background,132,13,48183,13
2016-04-11 13:23:03,0.648,124.192.110.93,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,48183,0
2016-04-11 13:23:11,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,48191,8
2016-04-11 13:23:11,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48191,0
2016-04-11 13:24:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,48256,65
2016-04-11 13:24:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48256,0
2016-04-11 13:25:20,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,48320,64
2016-04-11 13:25:20,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48320,0
2016-04-11 13:26:15,0.0,42.219.152.238,209.218.101.60,0,0,ICMP,.A....,0,0,1,44,background,76,13,48375,55
2016-04-11 13:26:15,0.192,209.218.101.60,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,48375,0
2016-04-11 13:26:23,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,48383,8
2016-04-11 13:26:23,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48383,0
2016-04-11 13:26:26,0.0,198.132.25.203,42.219.152.238,1940,49152,TCP,....S.,0,40,1,40,background,76,13,48386,3
2016-04-11 13:27:28,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,48448,62
2016-04-11 13:27:28,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48448,0
2016-04-11 13:28:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,48512,64
2016-04-11 13:28:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48512,0
2016-04-11 13:29:29,0.0,198.132.37.185,42.219.152.238,18242,4022,TCP,....S.,0,40,1,40,background,76,13,48569,57
2016-04-11 13:29:36,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,48576,7
2016-04-11 13:29:36,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48576,0
2016-04-11 13:30:39,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,48639,63
2016-04-11 13:30:39,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48639,0
2016-04-11 13:31:35,0.0,42.219.152.238,42.91.53.57,0,0,ICMP,.A....,0,72,1,44,background,76,13,48695,56
2016-04-11 13:31:35,0.32,42.91.53.57,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,13,48695,0
2016-04-11 13:31:39,0.0,242.101.129.180,42.219.152.238,58625,1723,TCP,....S.,0,0,1,40,background,132,13,48699,4
2016-04-11 13:31:43,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,48703,4
2016-04-11 13:31:43,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48703,0
2016-04-11 13:32:45,0.0,176.116.194.233,42.219.152.238,5327,5090,UDP,.A....,0,40,1,438,background,76,13,48765,62
2016-04-11 13:32:47,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,438,13,48767,2
2016-04-11 13:33:52,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,48832,65
2016-04-11 13:33:52,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48832,0
2016-04-11 13:34:40,0.0,42.219.152.238,83.1.10.174,0,0,ICMP,.A....,0,0,1,44,background,76,13,48880,48
2016-04-11 13:34:40,0.872,83.1.10.174,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,48880,0
2016-04-11 13:34:57,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,48897,17
2016-04-11 13:34:57,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48897,0
2016-04-11 13:36:02,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,48962,65
2016-04-11 13:36:02,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,48962,0
2016-04-11 13:36:41,2.84,165.158.48.43,42.219.152.238,1186,445,TCP,....S.,0,72,2,96,background,76,13,49001,39
2016-04-11 13:37:05,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,13,49025,24
2016-04-11 13:37:05,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49025,0
2016-04-11 13:37:51,0.0,42.219.152.238,104.52.168.76,0,0,ICMP,.A....,0,72,1,44,background,76,13,49071,46
2016-04-11 13:37:51,0.244,104.52.168.76,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,13,49071,0
2016-04-11 13:38:08,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,49088,17
2016-04-11 13:38:08,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49088,0
2016-04-11 13:38:28,3.024,44.124.124.90,42.219.152.238,40804,23,TCP,....S.,0,72,2,104,background,76,13,49108,20
2016-04-11 13:39:14,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,104,13,49154,46
2016-04-11 13:39:14,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49154,0
2016-04-11 13:39:27,0.0,42.219.152.238,43.28.221.2,80,52583,TCP,.A..S.,0,0,1,44,background,76,13,49167,13
2016-04-11 13:39:27,0.184,43.28.221.2,42.219.152.238,52583,80,TCP,...RS.,0,40,2,80,background,44,13,49167,0
2016-04-11 13:39:56,0.0,192.253.239.188,42.219.152.238,57373,80,TCP,....S.,0,72,1,40,background,80,13,49196,29
2016-04-11 13:40:06,10.2,42.219.152.238,192.253.239.188,80,57373,TCP,.A..S.,0,0,3,132,background,40,13,49206,10
2016-04-11 13:40:20,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,49220,14
2016-04-11 13:40:20,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49220,0
2016-04-11 13:41:25,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,49285,65
2016-04-11 13:41:25,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49285,0
2016-04-11 13:42:04,0.0,42.219.152.238,238.237.151.136,0,0,ICMP,.A....,0,40,1,44,background,76,13,49324,39
2016-04-11 13:42:04,0.792,238.237.151.136,42.219.152.238,0,2048,ICMP,.A....,0,40,2,88,background,44,13,49324,0
2016-04-11 13:42:14,0.0,246.150.65.216,42.219.152.238,6000,3306,TCP,....S.,0,40,1,40,background,88,13,49334,10
2016-04-11 13:42:29,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,49349,15
2016-04-11 13:42:29,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49349,0
2016-04-11 13:43:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,49412,63
2016-04-11 13:43:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49412,0
2016-04-11 13:44:38,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,49478,66
2016-04-11 13:44:38,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49478,0
2016-04-11 13:45:42,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,49542,64
2016-04-11 13:45:42,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49542,0
2016-04-11 13:45:54,0.0,201.110.66.230,42.219.152.238,1455,445,TCP,....S.,0,0,1,48,background,76,13,49554,12
2016-04-11 13:46:48,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,48,13,49608,54
2016-04-11 13:46:48,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49608,0
2016-04-11 13:47:10,0.0,208.43.183.102,42.219.152.238,46090,1028,TCP,....S.,0,40,1,40,background,76,13,49630,22
2016-04-11 13:47:37,0.0,176.116.194.233,42.219.152.238,5405,6060,UDP,.A....,0,40,1,438,background,40,13,49657,27
2016-04-11 13:47:52,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,438,13,49672,15
2016-04-11 13:47:52,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49672,0
2016-04-11 13:48:42,0.0,42.219.152.238,232.217.154.125,0,0,ICMP,.A....,0,0,1,44,background,76,13,49722,50
2016-04-11 13:48:42,1.144,232.217.154.125,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,49722,0
2016-04-11 13:48:55,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,49735,13
2016-04-11 13:48:55,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49735,0
2016-04-11 13:49:27,0.0,42.219.152.238,187.111.178.238,0,0,ICMP,.A....,0,0,1,44,background,76,13,49767,32
2016-04-11 13:49:27,0.14400000000000002,187.111.178.238,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,13,49767,0
2016-04-11 13:50:01,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,49801,34
2016-04-11 13:50:01,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49801,0
2016-04-11 13:51:04,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,49864,63
2016-04-11 13:51:04,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49864,0
2016-04-11 13:51:41,0.0,117.208.149.88,42.219.152.238,48136,143,TCP,....S.,0,72,1,40,background,76,13,49901,37
2016-04-11 13:51:41,0.0,117.208.149.92,42.219.152.238,58160,143,TCP,....S.,0,72,1,40,background,40,13,49901,0
2016-04-11 13:51:53,0.0,182.42.182.186,42.219.152.238,9090,22,TCP,....S.,0,40,1,40,background,40,13,49913,12
2016-04-11 13:52:10,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,49930,17
2016-04-11 13:52:10,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49930,0
2016-04-11 13:53:13,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,49993,63
2016-04-11 13:53:13,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,49993,0
2016-04-11 13:53:36,0.0,56.228.87.2,42.219.152.238,40540,3306,TCP,....S.,0,16,1,40,background,76,13,50016,23
2016-04-11 13:54:18,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,50058,42
2016-04-11 13:54:18,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,50058,0
2016-04-11 13:55:22,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,50122,64
2016-04-11 13:55:22,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,50122,0
2016-04-11 13:56:26,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,50186,64
2016-04-11 13:56:26,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,50186,0
2016-04-11 13:56:31,0.0,194.231.191.138,42.219.152.238,14898,5222,TCP,....S.,0,40,1,40,background,76,13,50191,5
2016-04-11 13:57:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,13,50252,61
2016-04-11 13:57:32,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,50252,0
2016-04-11 13:58:36,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,13,50316,64
2016-04-11 13:58:36,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,50316,0
2016-04-11 13:59:34,0.0,42.219.152.238,58.7.194.237,0,0,ICMP,.A....,0,72,1,44,background,76,13,50374,58
2016-04-11 13:59:34,0.428,58.7.194.237,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,44,13,50374,0
2016-04-11 13:59:41,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,13,50381,7
2016-04-11 13:59:41,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,13,50381,0
2016-04-11 13:59:56,0.0,32.100.20.28,42.219.152.238,41478,994,TCP,....S.,0,40,1,40,background,76,13,50396,15
2016-04-11 14:00:46,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,14,50446,50
2016-04-11 14:00:46,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50446,0
2016-04-11 14:01:30,0.0,62.100.90.154,42.219.152.238,53455,8022,TCP,....S.,0,0,1,40,background,76,14,50490,44
2016-04-11 14:01:50,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,14,50510,20
2016-04-11 14:01:50,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50510,0
2016-04-11 14:02:54,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,50574,64
2016-04-11 14:02:54,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50574,0
2016-04-11 14:03:59,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,50639,65
2016-04-11 14:03:59,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50639,0
2016-04-11 14:04:09,0.0,176.116.194.233,42.219.152.238,5075,5061,UDP,.A....,0,40,1,436,background,76,14,50649,10
2016-04-11 14:04:18,0.0,42.219.152.238,218.6.171.56,0,0,ICMP,.A....,0,0,1,44,background,436,14,50658,9
2016-04-11 14:04:18,0.224,218.6.171.56,42.219.152.238,0,2048,ICMP,.A....,0,0,3,132,background,44,14,50658,0
2016-04-11 14:05:03,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,132,14,50703,45
2016-04-11 14:05:03,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50703,0
2016-04-11 14:06:07,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,50767,64
2016-04-11 14:06:07,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50767,0
2016-04-11 14:06:09,0.0,204.91.46.229,42.219.152.238,48002,17,UDP,.A....,0,0,1,29,background,76,14,50769,2
2016-04-11 14:06:25,0.136,218.55.208.55,42.219.152.238,0,2048,ICMP,.A....,0,72,3,132,background,29,14,50785,16
2016-04-11 14:06:26,0.0,42.219.152.238,218.55.208.55,0,0,ICMP,.A....,0,72,1,44,background,132,14,50786,1
2016-04-11 14:07:13,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,44,14,50833,47
2016-04-11 14:07:13,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50833,0
2016-04-11 14:07:59,2.86,213.20.145.176,42.219.152.238,52387,445,TCP,....S.,0,40,2,96,background,76,14,50879,46
2016-04-11 14:08:05,0.0,32.100.20.28,42.219.152.238,41478,8080,TCP,....S.,0,40,1,40,background,96,14,50885,6
2016-04-11 14:08:16,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,14,50896,11
2016-04-11 14:08:16,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50896,0
2016-04-11 14:09:19,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,50959,63
2016-04-11 14:09:19,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,50959,0
2016-04-11 14:10:25,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,51025,66
2016-04-11 14:10:25,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,51025,0
2016-04-11 14:11:30,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,51090,65
2016-04-11 14:11:30,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,51090,0
2016-04-11 14:12:35,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,51155,65
2016-04-11 14:12:35,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,51155,0
2016-04-11 14:13:40,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,51220,65
2016-04-11 14:13:40,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,51220,0
2016-04-11 14:14:14,2.964,183.84.101.65,42.219.152.238,4619,445,TCP,....S.,0,40,2,96,background,76,14,51254,34
2016-04-11 14:14:45,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,96,14,51285,31
2016-04-11 14:14:45,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,51285,0
2016-04-11 14:15:00,0.0,32.100.20.28,42.219.152.238,41478,50090,TCP,....S.,0,40,1,40,background,76,14,51300,15
2016-04-11 14:15:50,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,40,14,51350,50
2016-04-11 14:15:50,0.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,1,76,background,76,14,51350,0
2016-04-11 14:16:54,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,51414,64
2016-04-11 14:17:28,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,76,14,51448,34
2016-04-11 14:17:28,34.0,42.219.152.238,218.66.166.63,123,123,UDP,.A....,0,0,2,152,background,76,14,51448,0
2016-04-11 14:18:32,0.0,218.66.166.63,42.219.152.238,123,123,UDP,.A....,0,72,1,76,background,152,14,51512,64
